 NODE_NUM  TIME  DATE   X Y A_CONC     B_CONC    C_CONC
1662           0.00 01/01/2024       0.75     331.96     0.0000     0.0000     0.0000
1663           0.00 01/01/2024       1.80     331.96     0.0000     0.0000     0.0000
1664           0.00 01/01/2024       3.27     331.96     0.0000     0.0000     0.0000
1665           0.00 01/01/2024       5.00     331.96     0.0000     0.0000     0.0000
1666           0.00 01/01/2024       0.00     328.63     0.0000     0.0000     0.0000
1667           0.00 01/01/2024       0.75     328.63     0.0000     0.0000     0.0000
1668           0.00 01/01/2024       1.80     328.63     0.0000     0.0000     0.0000
1669           0.00 01/01/2024       3.27     328.63     0.0000     0.0000     0.0000
1670           0.00 01/01/2024       5.00     328.63     0.0000     0.0000     0.0000
1671           0.00 01/01/2024       0.00     325.30     0.0000     0.0000     0.0000
1672           0.00 01/01/2024       0.75     325.30     0.0000     0.0000     0.0000
1673           0.00 01/01/2024       1.80     325.30     0.0000     0.0000     0.0000
1674           0.00 01/01/2024       3.27     325.30     0.0000     0.0000     0.0000
1675           0.00 01/01/2024       5.00     325.30     0.0000     0.0000     0.0000
1676           0.00 01/01/2024       0.00     321.98     0.0000     0.0000     0.0000
1677           0.00 01/01/2024       0.75     321.98     0.0000     0.0000     0.0000
1678           0.00 01/01/2024       1.80     321.98     0.0000     0.0000     0.0000
1679           0.00 01/01/2024       3.27     321.98     0.0000     0.0000     0.0000
1680           0.00 01/01/2024       5.00     321.98     0.0000     0.0000     0.0000
1681           0.00 01/01/2024       0.00     318.66     0.0000     0.0000     0.0000
1682           0.00 01/01/2024       0.75     318.66     0.0000     0.0000     0.0000
1683           0.00 01/01/2024       1.80     318.66     0.0000     0.0000     0.0000
1684           0.00 01/01/2024       3.27     318.66     0.0000     0.0000     0.0000
1685           0.00 01/01/2024       5.00     318.66     0.0000     0.0000     0.0000
1686           0.00 01/01/2024       0.00     315.35     0.0000     0.0000     0.0000
1687           0.00 01/01/2024       0.75     315.35     0.0000     0.0000     0.0000
1688           0.00 01/01/2024       1.80     315.35     0.0000     0.0000     0.0000
1689           0.00 01/01/2024       3.27     315.35     0.0000     0.0000     0.0000
1690           0.00 01/01/2024       5.00     315.35     0.0000     0.0000     0.0000
1691           0.00 01/01/2024       0.00     312.04     0.0000     0.0000     0.0000
1692           0.00 01/01/2024       0.75     312.04     0.0000     0.0000     0.0000
1693           0.00 01/01/2024       1.80     312.04     0.0000     0.0000     0.0000
1694           0.00 01/01/2024       3.27     312.04     0.0000     0.0000     0.0000
1695           0.00 01/01/2024       5.00     312.04     0.0000     0.0000     0.0000
1696           0.00 01/01/2024       0.00     308.73     0.0000     0.0000     0.0000
1697           0.00 01/01/2024       0.75     308.73     0.0000     0.0000     0.0000
1698           0.00 01/01/2024       1.80     308.73     0.0000     0.0000     0.0000
1699           0.00 01/01/2024       3.27     308.73     0.0000     0.0000     0.0000
1700           0.00 01/01/2024       5.00     308.73     0.0000     0.0000     0.0000
1701           0.00 01/01/2024       0.00     305.42     0.0000     0.0000     0.0000
1702           0.00 01/01/2024       0.75     305.42     0.0000     0.0000     0.0000
1703           0.00 01/01/2024       1.80     305.42     0.0000     0.0000     0.0000
1704           0.00 01/01/2024       3.27     305.42     0.0000     0.0000     0.0000
1705           0.00 01/01/2024       5.00     305.42     0.0000     0.0000     0.0000
1706           0.00 01/01/2024       0.00     302.12     0.0000     0.0000     0.0000
1707           0.00 01/01/2024       0.75     302.12     0.0000     0.0000     0.0000
1708           0.00 01/01/2024       1.80     302.12     0.0000     0.0000     0.0000
1709           0.00 01/01/2024       3.27     302.12     0.0000     0.0000     0.0000
1710           0.00 01/01/2024       5.00     302.12     0.0000     0.0000     0.0000
1711           0.00 01/01/2024       0.00     298.82     0.0000     0.0000     0.0000
1712           0.00 01/01/2024       0.75     298.82     0.0000     0.0000     0.0000
1713           0.00 01/01/2024       1.80     298.82     0.0000     0.0000     0.0000
1714           0.00 01/01/2024       3.27     298.82     0.0000     0.0000     0.0000
1715           0.00 01/01/2024       5.00     298.82     0.0000     0.0000     0.0000
1716           0.00 01/01/2024       0.00     295.52     0.0000     0.0000     0.0000
1717           0.00 01/01/2024       0.75     295.52     0.0000     0.0000     0.0000
1718           0.00 01/01/2024       1.80     295.52     0.0000     0.0000     0.0000
1719           0.00 01/01/2024       3.27     295.52     0.0000     0.0000     0.0000
1720           0.00 01/01/2024       5.00     295.52     0.0000     0.0000     0.0000
1721           0.00 01/01/2024       0.00     292.23     0.0000     0.0000     0.0000
1722           0.00 01/01/2024       0.75     292.23     0.0000     0.0000     0.0000
1723           0.00 01/01/2024       1.80     292.23     0.0000     0.0000     0.0000
1724           0.00 01/01/2024       3.27     292.23     0.0000     0.0000     0.0000
1725           0.00 01/01/2024       5.00     292.23     0.0000     0.0000     0.0000
1726           0.00 01/01/2024       0.00     288.94     0.0000     0.0000     0.0000
1727           0.00 01/01/2024       0.75     288.94     0.0000     0.0000     0.0000
1728           0.00 01/01/2024       1.80     288.94     0.0000     0.0000     0.0000
1729           0.00 01/01/2024       3.27     288.94     0.0000     0.0000     0.0000
1730           0.00 01/01/2024       5.00     288.94     0.0000     0.0000     0.0000
1731           0.00 01/01/2024       0.00     285.66     0.0000     0.0000     0.0000
1732           0.00 01/01/2024       0.75     285.66     0.0000     0.0000     0.0000
1733           0.00 01/01/2024       1.80     285.66     0.0000     0.0000     0.0000
1734           0.00 01/01/2024       3.27     285.66     0.0000     0.0000     0.0000
1735           0.00 01/01/2024       5.00     285.66     0.0000     0.0000     0.0000
1736           0.00 01/01/2024       0.00     282.38     0.0000     0.0000     0.0000
1737           0.00 01/01/2024       0.75     282.38     0.0000     0.0000     0.0000
1738           0.00 01/01/2024       1.80     282.38     0.0000     0.0000     0.0000
1739           0.00 01/01/2024       3.27     282.38     0.0000     0.0000     0.0000
1740           0.00 01/01/2024       5.00     282.38     0.0000     0.0000     0.0000
1741           0.00 01/01/2024       0.00     279.10     0.0000     0.0000     0.0000
1742           0.00 01/01/2024       0.75     279.10     0.0000     0.0000     0.0000
1743           0.00 01/01/2024       1.80     279.10     0.0000     0.0000     0.0000
1744           0.00 01/01/2024       3.27     279.10     0.0000     0.0000     0.0000
1745           0.00 01/01/2024       5.00     279.10     0.0000     0.0000     0.0000
1746           0.00 01/01/2024       0.00     275.82     0.0000     0.0000     0.0000
1747           0.00 01/01/2024       0.75     275.82     0.0000     0.0000     0.0000
1748           0.00 01/01/2024       1.80     275.82     0.0000     0.0000     0.0000
1749           0.00 01/01/2024       3.27     275.82     0.0000     0.0000     0.0000
1750           0.00 01/01/2024       5.00     275.82     0.0000     0.0000     0.0000
1751           0.00 01/01/2024       0.00     272.55     0.0000     0.0000     0.0000
1752           0.00 01/01/2024       0.75     272.55     0.0000     0.0000     0.0000
1753           0.00 01/01/2024       1.80     272.55     0.0000     0.0000     0.0000
1754           0.00 01/01/2024       3.27     272.55     0.0000     0.0000     0.0000
1755           0.00 01/01/2024       5.00     272.55     0.0000     0.0000     0.0000
1756           0.00 01/01/2024       0.00     269.28     0.0000     0.0000     0.0000
1757           0.00 01/01/2024       0.75     269.28     0.0000     0.0000     0.0000
1758           0.00 01/01/2024       1.80     269.28     0.0000     0.0000     0.0000
1759           0.00 01/01/2024       3.27     269.28     0.0000     0.0000     0.0000
1760           0.00 01/01/2024       5.00     269.28     0.0000     0.0000     0.0000
1761           0.00 01/01/2024       0.00     266.01     0.0000     0.0000     0.0000
1762           0.00 01/01/2024       0.75     266.01     0.0000     0.0000     0.0000
1763           0.00 01/01/2024       1.80     266.01     0.0000     0.0000     0.0000
1764           0.00 01/01/2024       3.27     266.01     0.0000     0.0000     0.0000
1765           0.00 01/01/2024       5.00     266.01     0.0000     0.0000     0.0000
1766           0.00 01/01/2024       0.00     262.75     0.0000     0.0000     0.0000
1767           0.00 01/01/2024       0.75     262.75     0.0000     0.0000     0.0000
1768           0.00 01/01/2024       1.80     262.75     0.0000     0.0000     0.0000
1769           0.00 01/01/2024       3.27     262.75     0.0000     0.0000     0.0000
1770           0.00 01/01/2024       5.00     262.75     0.0000     0.0000     0.0000
1771           0.00 01/01/2024       0.00     259.49     0.0000     0.0000     0.0000
1772           0.00 01/01/2024       0.75     259.49     0.0000     0.0000     0.0000
1773           0.00 01/01/2024       1.80     259.49     0.0000     0.0000     0.0000
1774           0.00 01/01/2024       3.27     259.49     0.0000     0.0000     0.0000
1775           0.00 01/01/2024       5.00     259.49     0.0000     0.0000     0.0000
1776           0.00 01/01/2024       0.00     256.23     0.0000     0.0000     0.0000
1777           0.00 01/01/2024       0.75     256.23     0.0000     0.0000     0.0000
1778           0.00 01/01/2024       1.80     256.23     0.0000     0.0000     0.0000
1779           0.00 01/01/2024       3.27     256.23     0.0000     0.0000     0.0000
1780           0.00 01/01/2024       5.00     256.23     0.0000     0.0000     0.0000
1781           0.00 01/01/2024       0.00     252.98     0.0000     0.0000     0.0000
1782           0.00 01/01/2024       0.75     252.98     0.0000     0.0000     0.0000
1783           0.00 01/01/2024       1.80     252.98     0.0000     0.0000     0.0000
1784           0.00 01/01/2024       3.27     252.98     0.0000     0.0000     0.0000
1785           0.00 01/01/2024       5.00     252.98     0.0000     0.0000     0.0000
1786           0.00 01/01/2024       0.00     249.73     0.0000     0.0000     0.0000
1787           0.00 01/01/2024       0.75     249.73     0.0000     0.0000     0.0000
1788           0.00 01/01/2024       1.80     249.73     0.0000     0.0000     0.0000
1789           0.00 01/01/2024       3.27     249.73     0.0000     0.0000     0.0000
1790           0.00 01/01/2024       5.00     249.73     0.0000     0.0000     0.0000
1791           0.00 01/01/2024       0.00     246.48     0.0000     0.0000     0.0000
1792           0.00 01/01/2024       0.75     246.48     0.0000     0.0000     0.0000
1793           0.00 01/01/2024       1.80     246.48     0.0000     0.0000     0.0000
1794           0.00 01/01/2024       3.27     246.48     0.0000     0.0000     0.0000
1795           0.00 01/01/2024       5.00     246.48     0.0000     0.0000     0.0000
1796           0.00 01/01/2024       0.00     243.24     0.0000     0.0000     0.0000
1797           0.00 01/01/2024       0.75     243.24     0.0000     0.0000     0.0000
1798           0.00 01/01/2024       1.80     243.24     0.0000     0.0000     0.0000
1799           0.00 01/01/2024       3.27     243.24     0.0000     0.0000     0.0000
1800           0.00 01/01/2024       5.00     243.24     0.0000     0.0000     0.0000
1801           0.00 01/01/2024       0.00     240.00     0.0000     0.0000     0.0000
1802           0.00 01/01/2024       0.75     240.00     0.0000     0.0000     0.0000
1803           0.00 01/01/2024       1.80     240.00     0.0000     0.0000     0.0000
1804           0.00 01/01/2024       3.27     240.00     0.0000     0.0000     0.0000
1805           0.00 01/01/2024       5.00     240.00     0.0000     0.0000     0.0000
1806           0.00 01/01/2024       0.00     236.76     0.0000     0.0000     0.0000
1807           0.00 01/01/2024       0.75     236.76     0.0000     0.0000     0.0000
1808           0.00 01/01/2024       1.80     236.76     0.0000     0.0000     0.0000
1809           0.00 01/01/2024       3.27     236.76     0.0000     0.0000     0.0000
1810           0.00 01/01/2024       5.00     236.76     0.0000     0.0000     0.0000
1811           0.00 01/01/2024       0.00     233.53     0.0000     0.0000     0.0000
1812           0.00 01/01/2024       0.75     233.53     0.0000     0.0000     0.0000
1813           0.00 01/01/2024       1.80     233.53     0.0000     0.0000     0.0000
1814           0.00 01/01/2024       3.27     233.53     0.0000     0.0000     0.0000
1815           0.00 01/01/2024       5.00     233.53     0.0000     0.0000     0.0000
1816           0.00 01/01/2024       0.00     230.30     0.0000     0.0000     0.0000
1817           0.00 01/01/2024       0.75     230.30     0.0000     0.0000     0.0000
1818           0.00 01/01/2024       1.80     230.30     0.0000     0.0000     0.0000
1819           0.00 01/01/2024       3.27     230.30     0.0000     0.0000     0.0000
1820           0.00 01/01/2024       5.00     230.30     0.0000     0.0000     0.0000
1821           0.00 01/01/2024       0.00     227.07     0.0000     0.0000     0.0000
1822           0.00 01/01/2024       0.75     227.07     0.0000     0.0000     0.0000
1823           0.00 01/01/2024       1.80     227.07     0.0000     0.0000     0.0000
1824           0.00 01/01/2024       3.27     227.07     0.0000     0.0000     0.0000
1825           0.00 01/01/2024       5.00     227.07     0.0000     0.0000     0.0000
1826           0.00 01/01/2024       0.00     223.85     0.0000     0.0000     0.0000
1827           0.00 01/01/2024       0.75     223.85     0.0000     0.0000     0.0000
1828           0.00 01/01/2024       1.80     223.85     0.0000     0.0000     0.0000
1829           0.00 01/01/2024       3.27     223.85     0.0000     0.0000     0.0000
1830           0.00 01/01/2024       5.00     223.85     0.0000     0.0000     0.0000
1831           0.00 01/01/2024       0.00     220.63     0.0000     0.0000     0.0000
1832           0.00 01/01/2024       0.75     220.63     0.0000     0.0000     0.0000
1833           0.00 01/01/2024       1.80     220.63     0.0000     0.0000     0.0000
1834           0.00 01/01/2024       3.27     220.63     0.0000     0.0000     0.0000
1835           0.00 01/01/2024       5.00     220.63     0.0000     0.0000     0.0000
1836           0.00 01/01/2024       0.00     217.41     0.0000     0.0000     0.0000
1837           0.00 01/01/2024       0.75     217.41     0.0000     0.0000     0.0000
1838           0.00 01/01/2024       1.80     217.41     0.0000     0.0000     0.0000
1839           0.00 01/01/2024       3.27     217.41     0.0000     0.0000     0.0000
1840           0.00 01/01/2024       5.00     217.41     0.0000     0.0000     0.0000
1841           0.00 01/01/2024       0.00     214.20     0.0000     0.0000     0.0000
1842           0.00 01/01/2024       0.75     214.20     0.0000     0.0000     0.0000
1843           0.00 01/01/2024       1.80     214.20     0.0000     0.0000     0.0000
1844           0.00 01/01/2024       3.27     214.20     0.0000     0.0000     0.0000
1845           0.00 01/01/2024       5.00     214.20     0.0000     0.0000     0.0000
1846           0.00 01/01/2024       0.00     210.99     0.0000     0.0000     0.0000
1847           0.00 01/01/2024       0.75     210.99     0.0000     0.0000     0.0000
1848           0.00 01/01/2024       1.80     210.99     0.0000     0.0000     0.0000
1849           0.00 01/01/2024       3.27     210.99     0.0000     0.0000     0.0000
1850           0.00 01/01/2024       5.00     210.99     0.0000     0.0000     0.0000
1851           0.00 01/01/2024       0.00     207.78     0.0000     0.0000     0.0000
1852           0.00 01/01/2024       0.75     207.78     0.0000     0.0000     0.0000
1853           0.00 01/01/2024       1.80     207.78     0.0000     0.0000     0.0000
1854           0.00 01/01/2024       3.27     207.78     0.0000     0.0000     0.0000
1855           0.00 01/01/2024       5.00     207.78     0.0000     0.0000     0.0000
1856           0.00 01/01/2024       0.00     204.57     0.0000     0.0000     0.0000
1857           0.00 01/01/2024       0.75     204.57     0.0000     0.0000     0.0000
1858           0.00 01/01/2024       1.80     204.57     0.0000     0.0000     0.0000
1859           0.00 01/01/2024       3.27     204.57     0.0000     0.0000     0.0000
1860           0.00 01/01/2024       5.00     204.57     0.0000     0.0000     0.0000
1861           0.00 01/01/2024       0.00     201.37     0.0000     0.0000     0.0000
1862           0.00 01/01/2024       0.75     201.37     0.0000     0.0000     0.0000
1863           0.00 01/01/2024       1.80     201.37     0.0000     0.0000     0.0000
1864           0.00 01/01/2024       3.27     201.37     0.0000     0.0000     0.0000
1865           0.00 01/01/2024       5.00     201.37     0.0000     0.0000     0.0000
1866           0.00 01/01/2024       0.00     198.17     0.0000     0.0000     0.0000
1867           0.00 01/01/2024       0.75     198.17     0.0000     0.0000     0.0000
1868           0.00 01/01/2024       1.80     198.17     0.0000     0.0000     0.0000
1869           0.00 01/01/2024       3.27     198.17     0.0000     0.0000     0.0000
1870           0.00 01/01/2024       5.00     198.17     0.0000     0.0000     0.0000
1871           0.00 01/01/2024       0.00     194.98     0.0000     0.0000     0.0000
1872           0.00 01/01/2024       0.75     194.98     0.0000     0.0000     0.0000
1873           0.00 01/01/2024       1.80     194.98     0.0000     0.0000     0.0000
1874           0.00 01/01/2024       3.27     194.98     0.0000     0.0000     0.0000
1875           0.00 01/01/2024       5.00     194.98     0.0000     0.0000     0.0000
1876           0.00 01/01/2024       0.00     191.79     0.0000     0.0000     0.0000
1877           0.00 01/01/2024       0.75     191.79     0.0000     0.0000     0.0000
1878           0.00 01/01/2024       1.80     191.79     0.0000     0.0000     0.0000
1879           0.00 01/01/2024       3.27     191.79     0.0000     0.0000     0.0000
1880           0.00 01/01/2024       5.00     191.79     0.0000     0.0000     0.0000
1881           0.00 01/01/2024       0.00     188.60     0.0000     0.0000     0.0000
1882           0.00 01/01/2024       0.75     188.60     0.0000     0.0000     0.0000
1883           0.00 01/01/2024       1.80     188.60     0.0000     0.0000     0.0000
1884           0.00 01/01/2024       3.27     188.60     0.0000     0.0000     0.0000
1885           0.00 01/01/2024       5.00     188.60     0.0000     0.0000     0.0000
1886           0.00 01/01/2024       0.00     185.41     0.0000     0.0000     0.0000
1887           0.00 01/01/2024       0.75     185.41     0.0000     0.0000     0.0000
1888           0.00 01/01/2024       1.80     185.41     0.0000     0.0000     0.0000
1889           0.00 01/01/2024       3.27     185.41     0.0000     0.0000     0.0000
1890           0.00 01/01/2024       5.00     185.41     0.0000     0.0000     0.0000
1891           0.00 01/01/2024       0.00     182.23     0.0000     0.0000     0.0000
1892           0.00 01/01/2024       0.75     182.23     0.0000     0.0000     0.0000
1893           0.00 01/01/2024       1.80     182.23     0.0000     0.0000     0.0000
1894           0.00 01/01/2024       3.27     182.23     0.0000     0.0000     0.0000
1895           0.00 01/01/2024       5.00     182.23     0.0000     0.0000     0.0000
1896           0.00 01/01/2024       0.00     179.05     0.0000     0.0000     0.0000
1897           0.00 01/01/2024       0.75     179.05     0.0000     0.0000     0.0000
1898           0.00 01/01/2024       1.80     179.05     0.0000     0.0000     0.0000
1899           0.00 01/01/2024       3.27     179.05     0.0000     0.0000     0.0000
1900           0.00 01/01/2024       5.00     179.05     0.0000     0.0000     0.0000
1901           0.00 01/01/2024       0.00     175.88     0.0000     0.0000     0.0000
1902           0.00 01/01/2024       0.75     175.88     0.0000     0.0000     0.0000
1903           0.00 01/01/2024       1.80     175.88     0.0000     0.0000     0.0000
1904           0.00 01/01/2024       3.27     175.88     0.0000     0.0000     0.0000
1905           0.00 01/01/2024       5.00     175.88     0.0000     0.0000     0.0000
1906           0.00 01/01/2024       0.00     172.70     0.0000     0.0000     0.0000
1907           0.00 01/01/2024       0.75     172.70     0.0000     0.0000     0.0000
1908           0.00 01/01/2024       1.80     172.70     0.0000     0.0000     0.0000
1909           0.00 01/01/2024       3.27     172.70     0.0000     0.0000     0.0000
1910           0.00 01/01/2024       5.00     172.70     0.0000     0.0000     0.0000
1911           0.00 01/01/2024       0.00     169.53     0.0000     0.0000     0.0000
1912           0.00 01/01/2024       0.75     169.53     0.0000     0.0000     0.0000
1913           0.00 01/01/2024       1.80     169.53     0.0000     0.0000     0.0000
1914           0.00 01/01/2024       3.27     169.53     0.0000     0.0000     0.0000
1915           0.00 01/01/2024       5.00     169.53     0.0000     0.0000     0.0000
1916           0.00 01/01/2024       0.00     166.37     0.0000     0.0000     0.0000
1917           0.00 01/01/2024       0.75     166.37     0.0000     0.0000     0.0000
1918           0.00 01/01/2024       1.80     166.37     0.0000     0.0000     0.0000
1919           0.00 01/01/2024       3.27     166.37     0.0000     0.0000     0.0000
1920           0.00 01/01/2024       5.00     166.37     0.0000     0.0000     0.0000
1921           0.00 01/01/2024       0.00     163.21     0.0000     0.0000     0.0000
1922           0.00 01/01/2024       0.75     163.21     0.0000     0.0000     0.0000
1923           0.00 01/01/2024       1.80     163.21     0.0000     0.0000     0.0000
1924           0.00 01/01/2024       3.27     163.21     0.0000     0.0000     0.0000
1925           0.00 01/01/2024       5.00     163.21     0.0000     0.0000     0.0000
1926           0.00 01/01/2024       0.00     160.05     0.0000     0.0000     0.0000
1927           0.00 01/01/2024       0.75     160.05     0.0000     0.0000     0.0000
1928           0.00 01/01/2024       1.80     160.05     0.0000     0.0000     0.0000
1929           0.00 01/01/2024       3.27     160.05     0.0000     0.0000     0.0000
1930           0.00 01/01/2024       5.00     160.05     0.0000     0.0000     0.0000
1931           0.00 01/01/2024       0.00     156.89     0.0000     0.0000     0.0000
1932           0.00 01/01/2024       0.75     156.89     0.0000     0.0000     0.0000
1933           0.00 01/01/2024       1.80     156.89     0.0000     0.0000     0.0000
1934           0.00 01/01/2024       3.27     156.89     0.0000     0.0000     0.0000
1935           0.00 01/01/2024       5.00     156.89     0.0000     0.0000     0.0000
1936           0.00 01/01/2024       0.00     153.73     0.0000     0.0000     0.0000
1937           0.00 01/01/2024       0.75     153.73     0.0000     0.0000     0.0000
1938           0.00 01/01/2024       1.80     153.73     0.0000     0.0000     0.0000
1939           0.00 01/01/2024       3.27     153.73     0.0000     0.0000     0.0000
1940           0.00 01/01/2024       5.00     153.73     0.0000     0.0000     0.0000
1941           0.00 01/01/2024       0.00     150.58     0.0000     0.0000     0.0000
1942           0.00 01/01/2024       0.75     150.58     0.0000     0.0000     0.0000
1943           0.00 01/01/2024       1.80     150.58     0.0000     0.0000     0.0000
1944           0.00 01/01/2024       3.27     150.58     0.0000     0.0000     0.0000
1945           0.00 01/01/2024       5.00     150.58     0.0000     0.0000     0.0000
1946           0.00 01/01/2024       0.00     147.44     0.0000     0.0000     0.0000
1947           0.00 01/01/2024       0.75     147.44     0.0000     0.0000     0.0000
1948           0.00 01/01/2024       1.80     147.44     0.0000     0.0000     0.0000
1949           0.00 01/01/2024       3.27     147.44     0.0000     0.0000     0.0000
1950           0.00 01/01/2024       5.00     147.44     0.0000     0.0000     0.0000
1951           0.00 01/01/2024       0.00     144.29     0.0000     0.0000     0.0000
1952           0.00 01/01/2024       0.75     144.29     0.0000     0.0000     0.0000
1953           0.00 01/01/2024       1.80     144.29     0.0000     0.0000     0.0000
1954           0.00 01/01/2024       3.27     144.29     0.0000     0.0000     0.0000
1955           0.00 01/01/2024       5.00     144.29     0.0000     0.0000     0.0000
1956           0.00 01/01/2024       0.00     141.15     0.0000     0.0000     0.0000
1957           0.00 01/01/2024       0.75     141.15     0.0000     0.0000     0.0000
1958           0.00 01/01/2024       1.80     141.15     0.0000     0.0000     0.0000
1959           0.00 01/01/2024       3.27     141.15     0.0000     0.0000     0.0000
1960           0.00 01/01/2024       5.00     141.15     0.0000     0.0000     0.0000
1961           0.00 01/01/2024       0.00     138.01     0.0000     0.0000     0.0000
1962           0.00 01/01/2024       0.75     138.01     0.0000     0.0000     0.0000
1963           0.00 01/01/2024       1.80     138.01     0.0000     0.0000     0.0000
1964           0.00 01/01/2024       3.27     138.01     0.0000     0.0000     0.0000
1965           0.00 01/01/2024       5.00     138.01     0.0000     0.0000     0.0000
1966           0.00 01/01/2024       0.00     134.88     0.0000     0.0000     0.0000
1967           0.00 01/01/2024       0.75     134.88     0.0000     0.0000     0.0000
1968           0.00 01/01/2024       1.80     134.88     0.0000     0.0000     0.0000
1969           0.00 01/01/2024       3.27     134.88     0.0000     0.0000     0.0000
1970           0.00 01/01/2024       5.00     134.88     0.0000     0.0000     0.0000
1971           0.00 01/01/2024       0.00     131.75     0.0000     0.0000     0.0000
1972           0.00 01/01/2024       0.75     131.75     0.0000     0.0000     0.0000
1973           0.00 01/01/2024       1.80     131.75     0.0000     0.0000     0.0000
1974           0.00 01/01/2024       3.27     131.75     0.0000     0.0000     0.0000
1975           0.00 01/01/2024       5.00     131.75     0.0000     0.0000     0.0000
1976           0.00 01/01/2024       0.00     128.62     0.0000     0.0000     0.0000
1977           0.00 01/01/2024       0.75     128.62     0.0000     0.0000     0.0000
1978           0.00 01/01/2024       1.80     128.62     0.0000     0.0000     0.0000
1979           0.00 01/01/2024       3.27     128.62     0.0000     0.0000     0.0000
1980           0.00 01/01/2024       5.00     128.62     0.0000     0.0000     0.0000
1981           0.00 01/01/2024       0.00     125.49     0.0000     0.0000     0.0000
1982           0.00 01/01/2024       0.75     125.49     0.0000     0.0000     0.0000
1983           0.00 01/01/2024       1.80     125.49     0.0000     0.0000     0.0000
1984           0.00 01/01/2024       3.27     125.49     0.0000     0.0000     0.0000
1985           0.00 01/01/2024       5.00     125.49     0.0000     0.0000     0.0000
1986           0.00 01/01/2024       0.00     122.37     0.0000     0.0000     0.0000
1987           0.00 01/01/2024       0.75     122.37     0.0000     0.0000     0.0000
1988           0.00 01/01/2024       1.80     122.37     0.0000     0.0000     0.0000
1989           0.00 01/01/2024       3.27     122.37     0.0000     0.0000     0.0000
1990           0.00 01/01/2024       5.00     122.37     0.0000     0.0000     0.0000
1991           0.00 01/01/2024       0.00     119.25     0.0000     0.0000     0.0000
1992           0.00 01/01/2024       0.75     119.25     0.0000     0.0000     0.0000
1993           0.00 01/01/2024       1.80     119.25     0.0000     0.0000     0.0000
1994           0.00 01/01/2024       3.27     119.25     0.0000     0.0000     0.0000
1995           0.00 01/01/2024       5.00     119.25     0.0000     0.0000     0.0000
1996           0.00 01/01/2024       0.00     116.13     0.0000     0.0000     0.0000
1997           0.00 01/01/2024       0.75     116.13     0.0000     0.0000     0.0000
1998           0.00 01/01/2024       1.80     116.13     0.0000     0.0000     0.0000
1999           0.00 01/01/2024       3.27     116.13     0.0000     0.0000     0.0000
2000           0.00 01/01/2024       5.00     116.13     0.0000     0.0000     0.0000
2001           0.00 01/01/2024       0.00     113.02     0.0000     0.0000     0.0000
2002           0.00 01/01/2024       0.75     113.02     0.0000     0.0000     0.0000
2003           0.00 01/01/2024       1.80     113.02     0.0000     0.0000     0.0000
2004           0.00 01/01/2024       3.27     113.02     0.0000     0.0000     0.0000
2005           0.00 01/01/2024       5.00     113.02     0.0000     0.0000     0.0000
2006           0.00 01/01/2024       0.00     109.91     0.0000     0.0000     0.0000
2007           0.00 01/01/2024       0.75     109.91     0.0000     0.0000     0.0000
2008           0.00 01/01/2024       1.80     109.91     0.0000     0.0000     0.0000
2009           0.00 01/01/2024       3.27     109.91     0.0000     0.0000     0.0000
2010           0.00 01/01/2024       5.00     109.91     0.0000     0.0000     0.0000
2011           0.00 01/01/2024       0.00     106.80     0.0000     0.0000     0.0000
2012           0.00 01/01/2024       0.75     106.80     0.0000     0.0000     0.0000
2013           0.00 01/01/2024       1.80     106.80     0.0000     0.0000     0.0000
2014           0.00 01/01/2024       3.27     106.80     0.0000     0.0000     0.0000
2015           0.00 01/01/2024       5.00     106.80     0.0000     0.0000     0.0000
2016           0.00 01/01/2024       0.00     103.70     0.0000     0.0000     0.0000
2017           0.00 01/01/2024       0.75     103.70     0.0000     0.0000     0.0000
2018           0.00 01/01/2024       1.80     103.70     0.0000     0.0000     0.0000
2019           0.00 01/01/2024       3.27     103.70     0.0000     0.0000     0.0000
2020           0.00 01/01/2024       5.00     103.70     0.0000     0.0000     0.0000
2021           0.00 01/01/2024       0.00     100.60     0.0000     0.0000     0.0000
2022           0.00 01/01/2024       0.75     100.60     0.0000     0.0000     0.0000
2023           0.00 01/01/2024       1.80     100.60     0.0000     0.0000     0.0000
2024           0.00 01/01/2024       3.27     100.60     0.0000     0.0000     0.0000
2025           0.00 01/01/2024       5.00     100.60     0.0000     0.0000     0.0000
2026           0.00 01/01/2024       0.00      97.50     0.0000     0.0000     0.0000
2027           0.00 01/01/2024       0.75      97.50     0.0000     0.0000     0.0000
2028           0.00 01/01/2024       1.80      97.50     0.0000     0.0000     0.0000
2029           0.00 01/01/2024       3.27      97.50     0.0000     0.0000     0.0000
2030           0.00 01/01/2024       5.00      97.50     0.0000     0.0000     0.0000
2031           0.00 01/01/2024       0.00      94.41     0.0000     0.0000     0.0000
2032           0.00 01/01/2024       0.75      94.41     0.0000     0.0000     0.0000
2033           0.00 01/01/2024       1.80      94.41     0.0000     0.0000     0.0000
2034           0.00 01/01/2024       3.27      94.41     0.0000     0.0000     0.0000
2035           0.00 01/01/2024       5.00      94.41     0.0000     0.0000     0.0000
2036           0.00 01/01/2024       0.00      91.32     0.0000     0.0000     0.0000
2037           0.00 01/01/2024       0.75      91.32     0.0000     0.0000     0.0000
2038           0.00 01/01/2024       1.80      91.32     0.0000     0.0000     0.0000
